1.579
2.043
2.531
2.995
3.599
4.156
4.644
5.132
5.596
6.060
6.548
7.036
7.500
7.964
8.452
8.940
9.404
9.868
10.356
10.844
11.308
11.773
12.260
12.725
13.212
13.677
14.187
14.652
15.116
15.581
16.068
16.533
17.020
17.508
17.995
18.460
18.947
19.412
19.900
20.364
20.828
21.316
21.804
22.268
22.756
23.220
23.847
24.404
24.892
25.379
25.844
26.331
26.796
27.283
27.748
28.235
28.700
29.187
29.652
30.140
30.604
31.092
31.556
32.044
32.508
32.972
33.460
33.948
34.435
34.923
35.434
35.944
36.432
36.873
37.314
37.779
38.266
38.731
39.195
39.683
40.147
40.612
41.099
41.587
42.051
42.516
42.980
43.445
43.932
44.420
44.907
45.372
45.836
46.301
46.788
47.299
47.763
48.228
48.715
49.203
49.691
50.155
50.620
51.084
51.572
52.059
52.524
53.011
53.476
53.963
54.428
54.915
55.380
55.867
56.355
56.819
57.307
57.771
58.236
58.700
59.188
59.675
60.140
60.604
61.092
61.579
62.044
62.508
62.973
63.460
63.948
64.459
64.993
65.503
66.038
66.548
67.036
67.524
67.988
68.476
68.940
69.428
69.892
70.380
70.844
71.332
71.796
72.284
72.748
73.236
73.723
74.188
74.675
75.140
75.604
76.092
76.556
77.044
77.531
77.996
78.483
78.948
79.412
79.900
80.364
80.852
81.316
81.804
82.268
82.756
83.220
83.708
84.172
84.660
85.124
85.542
86.007
86.541
87.028
87.516
87.957
88.445
88.932
89.420
89.884
90.372
90.836
91.324
91.812
92.323
92.857
93.391
93.948
94.412
94.900
95.364
95.852
96.316
96.804
97.268
97.756
98.220
98.685
99.172
99.660
100.124
100.612
101.076
101.564
102.028
102.516
102.980
103.468
103.933
104.420
104.885
105.372
105.837
106.324
106.789
107.276
107.764
108.228
108.693
109.157
109.645
110.155
110.620
111.107
111.595
112.060
112.524
113.012
113.476
113.940
114.428
114.892
115.380
115.868
116.332
116.820
117.284
117.772
118.236
118.700
119.188
119.652
120.140
120.604
121.092
121.556
122.021
122.485
122.950
123.437
123.925
124.436
124.900
125.388
125.875
126.340
126.827
127.292
127.756
128.244
128.731
129.196
129.683
130.148
130.635
131.100
131.564
132.052
132.516
133.004
133.492
133.956
134.420
134.908
135.372
135.860
136.324
136.812
137.276
137.764
138.228
138.716
139.180
139.645
140.132
140.666
141.201
141.735
142.269
142.756
143.244
143.708
144.196
144.660
145.148
145.612
146.100
146.564
147.052
147.516
148.004
148.468
148.956
149.420
149.908
150.372
150.860
151.324
151.812
152.276
152.764
153.228
153.716
154.180
154.668
155.133
155.620
156.108
156.572
157.037
157.524
158.012
158.476
158.964
159.428
159.916
160.380
160.845
161.332
161.797
162.284
162.772
163.236
163.724
164.188
164.676
165.140
165.628
166.092
166.580
167.044
167.532
167.996
168.484
168.948
169.436
